Price,Adj Close,Close,High,Low,Open,Volume,Daily_Return,Cumulative_Return,Rolling_17d_Return
Ticker,SPY,SPY,SPY,SPY,SPY,SPY,,,
Date,,,,,,,,,
6/21/00,93.88576508,147.875,148.4375,146.890625,146.9375,3115000,-0.000422549,0.021743675,0.074080869
6/22/00,92.45727539,145.625,147.6875,145,147.5625,7490500,-0.015215189,0.006197652,0.024335681
6/23/00,91.66365051,144.375,146.125,143.875,145.8125,4863300,-0.008583693,-0.00243924,0.013321708
6/26/00,92.84413147,146.234375,146.25,144.875,145.375,5201300,0.012878398,0.010407744,0.00871359
6/27/00,92.15964508,145.15625,146.71875,145.015625,145.984375,4159500,-0.007372425,0.002958589,-0.015866166
6/28/00,92.41758728,145.5625,146.984375,145.3125,145.625,5347700,0.002798863,0.005765733,-0.008290716
6/29/00,91.54458618,144.1875,145.75,143.515625,144.75,6345700,-0.009446266,-0.003734998,-0.013257328
6/30/00,92.23904419,145.28125,145.59375,143.890625,143.9375,7420200,0.007586008,0.003822677,-0.012618601
7/3/00,93.50883484,147.28125,147.4375,145.1875,145.4375,1436600,0.013766303,0.017641604,0.004913556
7/5/00,91.82234955,144.625,146.65625,144.375,146.375,2748200,-0.018035572,-0.000712144,-0.011107168
7/6/00,92.53662872,145.75,146.46875,144.21875,144.9375,5963200,0.007778925,0.007061242,0.008408754
7/7/00,94.0246582,148.09375,148.78125,146.25,146.6875,3034800,0.016080438,0.023255227,0.005750093
7/10/00,93.86594391,147.84375,148.90625,147.53125,147.875,2816100,-0.001688007,0.021527965,0.002354677
7/11/00,94.0643692,148.15625,149.125,147.15625,147.46875,5431600,0.002113922,0.023687395,0.002354506
7/12/00,94.67937469,149.125,150.125,148.6875,149.28125,5883000,0.006538134,0.030380401,0.017266741
7/13/00,95.09609985,149.78125,150.375,149.1875,149.984375,5356000,0.004401435,0.034915554,0.008840808
7/14/00,96.02856445,151.25,151.25,149.671875,150.4375,5341900,0.009805498,0.045063416,0.022391282
7/17/00,95.86986542,151,151.984375,150.6875,150.984375,4208300,-0.001652623,0.04333632,0.021133133
7/18/00,95.08612823,149.765625,150.625,149.34375,150.625,4262100,-0.008175011,0.034807035,0.028433164
7/19/00,94.32228851,148.5625,149.90625,148.25,149.46875,8506800,-0.008033135,0.02649429,0.029004278
7/20/00,95.63172913,150.625,150.625,148.8125,149,4538900,0.013882621,0.040744721,0.03002449
7/21/00,93.76672363,147.6875,149.75,147.6875,149.75,5656900,-0.019501953,0.020448167,0.017437985
7/24/00,93.23103333,146.84375,148.859375,146.5625,148.125,5628500,-0.005713011,0.014618335,0.008801853
7/25/00,93.52864075,147.3125,147.84375,146.78125,147.75,4757100,0.00319215,0.017857149,0.021673096
7/26/00,92.61598206,145.875,147.15625,145.640625,146.96875,12062500,-0.009758066,0.007924831,0.004086533
7/27/00,92.29850006,145.375,146.625,144.6875,145.9375,7652600,-0.00342794,0.004469726,-0.012943534
7/28/00,90.21524811,142.09375,145.90625,141.515625,145.71875,6229500,-0.02257081,-0.01820197,-0.017502291
7/31/00,90.79062653,143,144.125,142.0625,142.9375,5265500,0.00637784,-0.011940219,-0.018868228
